estimate,time_end,geography,season,sem,N_vax,N_tot
0.454,2011-05-31,Kentucky,2010/2011,0.015816617164664287,450.0,991.0
0.4,2011-05-31,Texas,2010/2011,0.012755336423116359,590.0,1475.0
0.337,2011-05-31,Alaska,2010/2011,0.016837044078513594,266.0,788.0
0.35100000000000003,2011-05-31,Idaho,2010/2011,0.012755336423116359,491.0,1400.0
0.436,2011-05-31,Maine,2010/2011,0.009183842224643779,1271.0,2916.0
0.42600000000000005,2011-05-31,Utah,2010/2011,0.011224696052342425,827.0,1941.0
0.39299999999999996,2011-05-31,Michigan,2010/2011,0.012245122966191733,625.0,1591.0
0.441,2011-05-31,Oklahoma,2010/2011,0.012245122966191705,725.0,1644.0
0.363,2011-05-31,Oregon,2010/2011,0.012755336423116359,516.0,1421.0
0.41500000000000004,2011-05-31,Ohio,2010/2011,0.011224696052342425,800.0,1927.0
0.42200000000000004,2011-05-31,District of Columbia,2010/2011,0.017857470992362904,323.0,765.0
0.37700000000000006,2011-05-31,Montana,2010/2011,0.010204269138493087,850.0,2256.0
0.39299999999999996,2011-05-31,Pennsylvania,2010/2011,0.009183842224643806,1112.0,2828.0
0.485,2011-05-31,Massachusetts,2010/2011,0.010204269138493087,1163.0,2399.0
0.562,2011-05-31,South Dakota,2010/2011,0.02091875173391083,316.0,563.0
0.46,2011-05-31,Kansas,2010/2011,0.009183842224643751,1355.0,2945.0
0.376,2011-05-31,New Jersey,2010/2011,0.009183842224643779,1046.0,2782.0
0.395,2011-05-31,Arizona,2010/2011,0.016837044078513566,333.0,843.0
0.44799999999999995,2011-05-31,Vermont,2010/2011,0.012245122966191733,739.0,1649.0
0.461,2011-05-31,Hawaii,2010/2011,0.014796190250814948,523.0,1135.0
0.414,2011-05-31,New York,2010/2011,0.011224696052342395,797.0,1926.0
0.359,2011-05-31,Florida,2010/2011,0.011224696052342395,656.0,1826.0
0.452,2011-05-31,Tennessee,2010/2011,0.014796190250814977,511.0,1131.0
0.47700000000000004,2011-05-31,West Virginia,2010/2011,0.014796190250815005,544.0,1140.0
0.39299999999999996,2011-05-31,Wyoming,2010/2011,0.012755336423116359,576.0,1466.0
0.396,2011-05-31,Georgia,2010/2011,0.013775763336965669,499.0,1260.0
0.413,2011-05-31,Colorado,2010/2011,0.010204269138493087,962.0,2328.0
0.413,2011-05-31,Alabama,2010/2011,0.012755336423116359,615.0,1490.0
0.47100000000000003,2011-05-31,Rhode Island,2010/2011,0.012245122966191676,783.0,1662.0
0.364,2011-05-31,Illinois,2010/2011,0.02295960556160942,160.0,439.0
0.40700000000000003,2011-05-31,New Hampshire,2010/2011,0.011224696052342395,780.0,1916.0
0.35100000000000003,2011-05-31,California,2010/2011,0.007142988396945161,1567.0,4465.0
0.454,2011-05-31,South Carolina,2010/2011,0.012755336423116359,692.0,1524.0
0.44,2011-05-31,North Dakota,2010/2011,0.013775763336965669,571.0,1298.0
0.469,2011-05-31,Maryland,2010/2011,0.012755336423116359,718.0,1531.0
0.449,2011-05-31,Delaware,2010/2011,0.017857470992362904,348.0,776.0
0.409,2011-05-31,Washington,2010/2011,0.00816341531079447,1484.0,3627.0
0.457,2011-05-31,Louisiana,2010/2011,0.011224696052342395,900.0,1970.0
0.433,2011-05-31,Connecticut,2010/2011,0.012245122966191705,709.0,1637.0
0.40399999999999997,2011-05-31,Arkansas,2010/2011,0.01887789790621221,273.0,676.0
0.43200000000000005,2011-05-31,New Mexico,2010/2011,0.012245122966191733,707.0,1636.0
0.385,2011-05-31,Wisconsin,2010/2011,0.015816617164664287,364.0,946.0
0.379,2011-05-31,Indiana,2010/2011,0.010204269138493087,857.0,2260.0
0.46399999999999997,2011-05-31,Minnesota,2010/2011,0.010204269138493087,1108.0,2388.0
0.484,2011-05-31,Virginia,2010/2011,0.014796190250814977,552.0,1141.0
0.327,2011-05-31,Nevada,2010/2011,0.0209187517339108,164.0,503.0
0.418,2011-05-31,Missouri,2010/2011,0.013775763336965669,536.0,1282.0
0.383,2011-05-31,Mississippi,2010/2011,0.011224696052342395,718.0,1876.0
0.433,2011-05-31,North Carolina,2010/2011,0.013775763336965669,560.0,1294.0
0.008,2011-08-31,Iowa,2011/2012,0.001020426913849308,61.0,7621.0
0.006,2011-08-31,Nebraska,2011/2012,0.001020426913849308,34.0,5728.0
0.006999999999999999,2011-08-31,Kentucky,2011/2012,0.0020408538276986167,12.0,1669.0
0.012,2011-08-31,Texas,2011/2012,0.002040853827698616,34.0,2847.0
0.009000000000000001,2011-08-31,Alaska,2011/2012,0.0020408538276986163,19.0,2141.0
0.005,2011-08-31,Maine,2011/2012,0.001020426913849308,24.0,4778.0
0.005,2011-08-31,Utah,2011/2012,0.001020426913849308,24.0,4778.0
0.006,2011-08-31,Michigan,2011/2012,0.001020426913849308,34.0,5728.0
0.008,2011-08-31,Oregon,2011/2012,0.002040853827698616,15.0,1905.0
0.009000000000000001,2011-08-31,Ohio,2011/2012,0.0010204269138493088,77.0,8565.0
0.008,2011-08-31,District of Columbia,2011/2012,0.002040853827698616,15.0,1905.0
0.006999999999999999,2011-08-31,Pennsylvania,2011/2012,0.0010204269138493088,47.0,6675.0
0.01,2011-08-31,Massachusetts,2011/2012,0.001020426913849308,95.0,9508.0
0.006,2011-08-31,Kansas,2011/2012,0.001020426913849308,34.0,5728.0
0.006999999999999999,2011-08-31,New Jersey,2011/2012,0.0010204269138493088,47.0,6675.0
0.016,2011-08-31,Arizona,2011/2012,0.004081707655397232,15.0,945.0
0.006999999999999999,2011-08-31,Vermont,2011/2012,0.0020408538276986167,12.0,1669.0
0.025,2011-08-31,Hawaii,2011/2012,0.0030612807415479246,65.0,2601.0
0.011000000000000001,2011-08-31,New York,2011/2012,0.0020408538276986167,29.0,2612.0
0.009000000000000001,2011-08-31,Florida,2011/2012,0.0020408538276986163,19.0,2141.0
0.006,2011-08-31,West Virginia,2011/2012,0.001020426913849308,34.0,5728.0
0.008,2011-08-31,Wyoming,2011/2012,0.002040853827698616,15.0,1905.0
0.011000000000000001,2011-08-31,Georgia,2011/2012,0.0020408538276986167,29.0,2612.0
0.01,2011-08-31,Colorado,2011/2012,0.002040853827698616,24.0,2377.0
0.011000000000000001,2011-08-31,Alabama,2011/2012,0.0020408538276986167,29.0,2612.0
0.005,2011-08-31,Rhode Island,2011/2012,0.001020426913849308,24.0,4778.0
0.009000000000000001,2011-08-31,Illinois,2011/2012,0.0020408538276986163,19.0,2141.0
0.005,2011-08-31,New Hampshire,2011/2012,0.001020426913849308,24.0,4778.0
0.01,2011-08-31,California,2011/2012,0.002040853827698616,24.0,2377.0
0.008,2011-08-31,South Carolina,2011/2012,0.001020426913849308,61.0,7621.0
0.006999999999999999,2011-08-31,North Dakota,2011/2012,0.0020408538276986167,12.0,1669.0
0.006999999999999999,2011-08-31,Maryland,2011/2012,0.0010204269138493088,47.0,6675.0
0.013999999999999999,2011-08-31,Delaware,2011/2012,0.0020408538276986176,46.0,3314.0
0.006,2011-08-31,Washington,2011/2012,0.001020426913849308,34.0,5728.0
0.012,2011-08-31,Louisiana,2011/2012,0.002040853827698616,34.0,2847.0
0.009000000000000001,2011-08-31,Connecticut,2011/2012,0.0020408538276986163,19.0,2141.0
0.011000000000000001,2011-08-31,New Mexico,2011/2012,0.0020408538276986167,29.0,2612.0
0.006,2011-08-31,Indiana,2011/2012,0.001020426913849308,34.0,5728.0
0.01,2011-08-31,Minnesota,2011/2012,0.001020426913849308,95.0,9508.0
0.01,2011-08-31,Virginia,2011/2012,0.002040853827698616,24.0,2377.0
0.006999999999999999,2011-08-31,Nevada,2011/2012,0.0020408538276986167,12.0,1669.0
0.008,2011-08-31,Mississippi,2011/2012,0.002040853827698616,15.0,1905.0
0.01,2011-08-31,North Carolina,2011/2012,0.001020426913849308,95.0,9508.0
0.076,2011-09-30,Iowa,2011/2012,0.004081707655397235,320.0,4215.0
0.052000000000000005,2011-09-30,Nebraska,2011/2012,0.0020408538276986176,615.0,11836.0
0.067,2011-09-30,Kentucky,2011/2012,0.004081707655397232,251.0,3752.0
0.087,2011-09-30,Texas,2011/2012,0.0051021345692465365,265.0,3051.0
0.06,2011-09-30,Alaska,2011/2012,0.007142988396945161,66.0,1105.0
0.040999999999999995,2011-09-30,Idaho,2011/2012,0.00510213456924654,62.0,1510.0
0.059000000000000004,2011-09-30,Maine,2011/2012,0.0030612807415479264,350.0,5924.0
0.081,2011-09-30,Utah,2011/2012,0.004081707655397235,362.0,4468.0
0.059000000000000004,2011-09-30,Michigan,2011/2012,0.004081707655397235,197.0,3332.0
0.054000000000000006,2011-09-30,Oklahoma,2011/2012,0.004081707655397235,166.0,3066.0
0.066,2011-09-30,Oregon,2011/2012,0.004081707655397235,244.0,3700.0
0.066,2011-09-30,Ohio,2011/2012,0.004081707655397235,244.0,3700.0
0.07400000000000001,2011-09-30,District of Columbia,2011/2012,0.007142988396945161,99.0,1343.0
0.042,2011-09-30,Montana,2011/2012,0.003061280741547923,180.0,4293.0
0.068,2011-09-30,Pennsylvania,2011/2012,0.0030612807415479264,460.0,6763.0
0.08,2011-09-30,Massachusetts,2011/2012,0.004081707655397235,353.0,4418.0
0.06,2011-09-30,South Dakota,2011/2012,0.007142988396945161,66.0,1105.0
0.068,2011-09-30,Kansas,2011/2012,0.0030612807415479264,460.0,6763.0
0.067,2011-09-30,New Jersey,2011/2012,0.0030612807415479264,447.0,6670.0
0.09,2011-09-30,Arizona,2011/2012,0.007142988396945161,144.0,1605.0
0.055999999999999994,2011-09-30,Vermont,2011/2012,0.004081707655397235,178.0,3173.0
0.115,2011-09-30,Hawaii,2011/2012,0.006122561483095846,312.0,2715.0
0.07,2011-09-30,New York,2011/2012,0.0051021345692465435,175.0,2501.0
0.064,2011-09-30,Florida,2011/2012,0.0051021345692465435,147.0,2301.0
0.063,2011-09-30,Tennessee,2011/2012,0.01020426913849308,36.0,567.0
0.087,2011-09-30,West Virginia,2011/2012,0.0051021345692465365,265.0,3051.0
0.057,2011-09-30,Wyoming,2011/2012,0.004081707655397232,184.0,3226.0
0.071,2011-09-30,Georgia,2011/2012,0.004081707655397235,281.0,3959.0
0.076,2011-09-30,Colorado,2011/2012,0.004081707655397235,320.0,4215.0
0.076,2011-09-30,Alabama,2011/2012,0.004081707655397235,320.0,4215.0
0.067,2011-09-30,Rhode Island,2011/2012,0.00510213456924654,161.0,2401.0
0.063,2011-09-30,Illinois,2011/2012,0.00510213456924654,143.0,2268.0
0.059000000000000004,2011-09-30,New Hampshire,2011/2012,0.004081707655397235,197.0,3332.0
0.062000000000000006,2011-09-30,California,2011/2012,0.004081707655397232,216.0,3491.0
0.066,2011-09-30,South Carolina,2011/2012,0.004081707655397235,244.0,3700.0
0.064,2011-09-30,North Dakota,2011/2012,0.0051021345692465435,147.0,2301.0
0.083,2011-09-30,Maryland,2011/2012,0.0051021345692465435,243.0,2924.0
0.091,2011-09-30,Delaware,2011/2012,0.006122561483095853,201.0,2207.0
0.051,2011-09-30,Washington,2011/2012,0.0030612807415479264,263.0,5165.0
0.073,2011-09-30,Louisiana,2011/2012,0.0051021345692465435,190.0,2600.0
0.064,2011-09-30,Connecticut,2011/2012,0.0051021345692465435,147.0,2301.0
0.051,2011-09-30,Arkansas,2011/2012,0.006122561483095849,66.0,1291.0
0.071,2011-09-30,New Mexico,2011/2012,0.004081707655397235,281.0,3959.0
0.051,2011-09-30,Wisconsin,2011/2012,0.006122561483095849,66.0,1291.0
0.064,2011-09-30,Indiana,2011/2012,0.004081707655397235,230.0,3596.0
0.078,2011-09-30,Minnesota,2011/2012,0.0030612807415479264,599.0,7674.0
0.086,2011-09-30,Virginia,2011/2012,0.007142988396945161,132.0,1541.0
0.053,2011-09-30,Nevada,2011/2012,0.00510213456924654,102.0,1928.0
0.064,2011-09-30,Missouri,2011/2012,0.0051021345692465435,147.0,2301.0
0.054000000000000006,2011-09-30,Mississippi,2011/2012,0.004081707655397235,166.0,3066.0
0.07,2011-09-30,North Carolina,2011/2012,0.004081707655397232,274.0,3907.0
0.30100000000000005,2011-10-31,Iowa,2011/2012,0.00816341531079447,950.0,3157.0
0.263,2011-10-31,Nebraska,2011/2012,0.004081707655397235,3060.0,11634.0
0.256,2011-10-31,Kentucky,2011/2012,0.007142988396945161,956.0,3733.0
0.227,2011-10-31,Texas,2011/2012,0.007142988396945161,781.0,3439.0
0.19100000000000003,2011-10-31,Alaska,2011/2012,0.011224696052342411,234.0,1226.0
0.189,2011-10-31,Idaho,2011/2012,0.011224696052342395,230.0,1217.0
0.253,2011-10-31,Maine,2011/2012,0.006122561483095853,1276.0,5042.0
0.254,2011-10-31,Utah,2011/2012,0.006122561483095853,1284.0,5055.0
0.22,2011-10-31,Michigan,2011/2012,0.00816341531079447,566.0,2575.0
0.24100000000000002,2011-10-31,Oklahoma,2011/2012,0.007142988396945161,864.0,3585.0
0.215,2011-10-31,Oregon,2011/2012,0.007142988396945147,711.0,3308.0
0.24800000000000003,2011-10-31,Ohio,2011/2012,0.007142988396945175,906.0,3655.0
0.233,2011-10-31,District of Columbia,2011/2012,0.010204269138493073,400.0,1716.0
0.209,2011-10-31,Montana,2011/2012,0.007142988396945161,677.0,3240.0
0.254,2011-10-31,Pennsylvania,2011/2012,0.006122561483095853,1284.0,5055.0
0.266,2011-10-31,Massachusetts,2011/2012,0.006122561483095853,1385.0,5208.0
0.305,2011-10-31,South Dakota,2011/2012,0.014796190250814977,295.0,968.0
0.28500000000000003,2011-10-31,Kansas,2011/2012,0.0051021345692465435,2231.0,7828.0
0.225,2011-10-31,New Jersey,2011/2012,0.006122561483095838,1047.0,4652.0
0.219,2011-10-31,Arizona,2011/2012,0.010204269138493087,360.0,1643.0
0.23,2011-10-31,Vermont,2011/2012,0.007142988396945147,798.0,3471.0
0.247,2011-10-31,Hawaii,2011/2012,0.009183842224643779,545.0,2205.0
0.215,2011-10-31,New York,2011/2012,0.00816341531079447,545.0,2533.0
0.2,2011-10-31,Florida,2011/2012,0.009183842224643779,379.0,1897.0
0.263,2011-10-31,Tennessee,2011/2012,0.01989832482006152,129.0,490.0
0.308,2011-10-31,West Virginia,2011/2012,0.009183842224643779,778.0,2527.0
0.23600000000000002,2011-10-31,Wyoming,2011/2012,0.010204269138493073,409.0,1732.0
0.209,2011-10-31,Georgia,2011/2012,0.00816341531079447,518.0,2481.0
0.265,2011-10-31,Colorado,2011/2012,0.007142988396945161,1012.0,3817.0
0.24600000000000002,2011-10-31,Alabama,2011/2012,0.00816341531079447,685.0,2783.0
0.244,2011-10-31,Rhode Island,2011/2012,0.00816341531079447,675.0,2768.0
0.23,2011-10-31,Illinois,2011/2012,0.009183842224643779,483.0,2100.0
0.254,2011-10-31,New Hampshire,2011/2012,0.00816341531079447,722.0,2843.0
0.195,2011-10-31,California,2011/2012,0.007142988396945147,600.0,3077.0
0.237,2011-10-31,South Carolina,2011/2012,0.007142988396945161,840.0,3544.0
0.262,2011-10-31,North Dakota,2011/2012,0.009183842224643779,601.0,2292.0
0.264,2011-10-31,Maryland,2011/2012,0.009183842224643765,608.0,2304.0
0.278,2011-10-31,Delaware,2011/2012,0.010204269138493087,536.0,1928.0
0.21600000000000003,2011-10-31,Washington,2011/2012,0.006122561483095867,976.0,4518.0
0.217,2011-10-31,Louisiana,2011/2012,0.00816341531079447,553.0,2550.0
0.267,2011-10-31,Connecticut,2011/2012,0.009183842224643779,620.0,2320.0
0.222,2011-10-31,Arkansas,2011/2012,0.012245122966191705,256.0,1152.0
0.23,2011-10-31,New Mexico,2011/2012,0.007142988396945147,798.0,3471.0
0.222,2011-10-31,Wisconsin,2011/2012,0.012245122966191705,256.0,1152.0
0.23500000000000001,2011-10-31,Indiana,2011/2012,0.007142988396945147,828.0,3523.0
0.295,2011-10-31,Minnesota,2011/2012,0.006122561483095853,1637.0,5548.0
0.263,2011-10-31,Virginia,2011/2012,0.010204269138493087,490.0,1861.0
0.162,2011-10-31,Nevada,2011/2012,0.00816341531079447,330.0,2037.0
0.262,2011-10-31,Missouri,2011/2012,0.010204269138493087,487.0,1857.0
0.21,2011-10-31,Mississippi,2011/2012,0.007142988396945147,683.0,3252.0
0.257,2011-10-31,North Carolina,2011/2012,0.006122561483095853,1309.0,5094.0
0.419,2011-11-30,Iowa,2011/2012,0.009183842224643806,1209.0,2886.0
0.373,2011-11-30,Nebraska,2011/2012,0.0051021345692465435,3351.0,8984.0
0.342,2011-11-30,Kentucky,2011/2012,0.00816341531079447,1155.0,3377.0
0.303,2011-11-30,Texas,2011/2012,0.00816341531079447,960.0,3169.0
0.265,2011-11-30,Alaska,2011/2012,0.012755336423116359,317.0,1197.0
0.262,2011-11-30,Idaho,2011/2012,0.012245122966191705,338.0,1290.0
0.364,2011-11-30,Maine,2011/2012,0.007142988396945161,1652.0,4537.0
0.344,2011-11-30,Utah,2011/2012,0.00816341531079447,1165.0,3386.0
0.313,2011-11-30,Michigan,2011/2012,0.009183842224643779,798.0,2549.0
0.35100000000000003,2011-11-30,Oklahoma,2011/2012,0.009183842224643806,948.0,2701.0
0.311,2011-11-30,Oregon,2011/2012,0.009183842224643779,790.0,2541.0
0.344,2011-11-30,Ohio,2011/2012,0.00816341531079447,1165.0,3386.0
0.313,2011-11-30,District of Columbia,2011/2012,0.012245122966191705,449.0,1434.0
0.294,2011-11-30,Montana,2011/2012,0.009183842224643779,724.0,2461.0
0.35100000000000003,2011-11-30,Pennsylvania,2011/2012,0.007142988396945161,1567.0,4465.0
0.37200000000000005,2011-11-30,Massachusetts,2011/2012,0.00714298839694519,1703.0,4579.0
0.43200000000000005,2011-11-30,South Dakota,2011/2012,0.017857470992362904,332.0,769.0
0.378,2011-11-30,Kansas,2011/2012,0.006122561483095853,2371.0,6272.0
0.3,2011-11-30,New Jersey,2011/2012,0.007142988396945161,1235.0,4116.0
0.287,2011-11-30,Arizona,2011/2012,0.012245122966191705,392.0,1365.0
0.36100000000000004,2011-11-30,Vermont,2011/2012,0.009183842224643806,987.0,2735.0
0.324,2011-11-30,Hawaii,2011/2012,0.011224696052342395,563.0,1738.0
0.311,2011-11-30,New York,2011/2012,0.009183842224643779,790.0,2541.0
0.27399999999999997,2011-11-30,Florida,2011/2012,0.012245122966191705,364.0,1327.0
0.394,2011-11-30,Tennessee,2011/2012,0.021939178647760137,195.0,496.0
0.428,2011-11-30,West Virginia,2011/2012,0.010204269138493087,1006.0,2351.0
0.308,2011-11-30,Wyoming,2011/2012,0.012245122966191705,438.0,1421.0
0.282,2011-11-30,Georgia,2011/2012,0.009183842224643779,677.0,2401.0
0.359,2011-11-30,Colorado,2011/2012,0.00816341531079447,1240.0,3453.0
0.32299999999999995,2011-11-30,Alabama,2011/2012,0.009183842224643806,837.0,2593.0
0.34600000000000003,2011-11-30,Rhode Island,2011/2012,0.010204269138493087,752.0,2173.0
0.305,2011-11-30,Illinois,2011/2012,0.011224696052342395,513.0,1682.0
0.349,2011-11-30,New Hampshire,2011/2012,0.009183842224643806,940.0,2694.0
0.267,2011-11-30,California,2011/2012,0.00816341531079447,784.0,2937.0
0.325,2011-11-30,South Carolina,2011/2012,0.00816341531079447,1070.0,3292.0
0.359,2011-11-30,North Dakota,2011/2012,0.011224696052342395,656.0,1826.0
0.353,2011-11-30,Maryland,2011/2012,0.010204269138493087,774.0,2193.0
0.35700000000000004,2011-11-30,Delaware,2011/2012,0.011224696052342395,650.0,1822.0
0.322,2011-11-30,Washington,2011/2012,0.007142988396945161,1378.0,4279.0
0.30100000000000005,2011-11-30,Louisiana,2011/2012,0.010204269138493087,608.0,2021.0
0.36600000000000005,2011-11-30,Connecticut,2011/2012,0.010204269138493087,816.0,2228.0
0.335,2011-11-30,Arkansas,2011/2012,0.012755336423116359,459.0,1369.0
0.326,2011-11-30,New Mexico,2011/2012,0.00816341531079447,1075.0,3297.0
0.319,2011-11-30,Wisconsin,2011/2012,0.012755336423116359,426.0,1335.0
0.326,2011-11-30,Indiana,2011/2012,0.009183842224643779,849.0,2605.0
0.4,2011-11-30,Minnesota,2011/2012,0.007142988396945161,1882.0,4704.0
0.37200000000000005,2011-11-30,Virginia,2011/2012,0.010204269138493087,835.0,2244.0
0.23199999999999998,2011-11-30,Nevada,2011/2012,0.011224696052342395,328.0,1414.0
0.33799999999999997,2011-11-30,Missouri,2011/2012,0.012245122966191733,504.0,1492.0
0.315,2011-11-30,Mississippi,2011/2012,0.009183842224643779,806.0,2558.0
0.35200000000000004,2011-11-30,North Carolina,2011/2012,0.00714298839694519,1574.0,4471.0
0.446,2011-12-31,Iowa,2011/2012,0.009183842224643779,1307.0,2930.0
0.4,2011-12-31,Nebraska,2011/2012,0.0051021345692465435,3688.0,9220.0
0.37,2011-12-31,Kentucky,2011/2012,0.00816341531079447,1294.0,3498.0
0.326,2011-12-31,Texas,2011/2012,0.009183842224643779,849.0,2605.0
0.295,2011-12-31,Alaska,2011/2012,0.013775763336965669,323.0,1096.0
0.28800000000000003,2011-12-31,Idaho,2011/2012,0.012245122966191705,394.0,1368.0
0.392,2011-12-31,Maine,2011/2012,0.00816341531079447,1402.0,3576.0
0.36700000000000005,2011-12-31,Utah,2011/2012,0.00816341531079447,1279.0,3486.0
0.336,2011-12-31,Michigan,2011/2012,0.009183842224643779,889.0,2645.0
0.38,2011-12-31,Oklahoma,2011/2012,0.009183842224643751,1061.0,2793.0
0.33299999999999996,2011-12-31,Oregon,2011/2012,0.009183842224643806,877.0,2633.0
0.373,2011-12-31,Ohio,2011/2012,0.00816341531079447,1309.0,3509.0
0.348,2011-12-31,District of Columbia,2011/2012,0.012245122966191733,527.0,1513.0
0.314,2011-12-31,Montana,2011/2012,0.009183842224643779,802.0,2554.0
0.374,2011-12-31,Pennsylvania,2011/2012,0.007142988396945161,1716.0,4589.0
0.408,2011-12-31,Massachusetts,2011/2012,0.00714298839694519,1931.0,4734.0
0.461,2011-12-31,South Dakota,2011/2012,0.017857470992362904,359.0,779.0
0.4,2011-12-31,Kansas,2011/2012,0.0061225614830958805,2561.0,6402.0
0.327,2011-12-31,New Jersey,2011/2012,0.00816341531079447,1080.0,3302.0
0.318,2011-12-31,Arizona,2011/2012,0.012245122966191705,460.0,1446.0
0.395,2011-12-31,Vermont,2011/2012,0.010204269138493087,907.0,2295.0
0.36100000000000004,2011-12-31,Hawaii,2011/2012,0.011224696052342425,661.0,1831.0
0.34299999999999997,2011-12-31,New York,2011/2012,0.010204269138493087,742.0,2164.0
0.29600000000000004,2011-12-31,Florida,2011/2012,0.012245122966191705,411.0,1390.0
0.41500000000000004,2011-12-31,Tennessee,2011/2012,0.02193917864776011,209.0,504.0
0.446,2011-12-31,West Virginia,2011/2012,0.010204269138493087,1058.0,2373.0
